url,titre,auteur,date,sitename,type_doc,source_type,word_count,video_url
https://www.youtube.com/watch?v=nwax-EdNYMA#comment_@FemmeCourage1,Commentaire sur : Affaire Valérie Bacot : &quot;Pourquoi j&#39;ai tué mon mari&quot;,@FemmeCourage1,2026-05-23,YouTube — Canal Crime,commentaire,youtube_commentaire,36,https://www.youtube.com/watch?v=nwax-EdNYMA
https://www.youtube.com/watch?v=nwax-EdNYMA#comment_@romanesko4510,Commentaire sur : Affaire Valérie Bacot : &quot;Pourquoi j&#39;ai tué mon mari&quot;,@romanesko4510,2026-05-24,YouTube — Canal Crime,commentaire,youtube_commentaire,146,https://www.youtube.com/watch?v=nwax-EdNYMA
https://www.youtube.com/watch?v=nwax-EdNYMA#comment_@cathythiellement2514,Commentaire sur : Affaire Valérie Bacot : &quot;Pourquoi j&#39;ai tué mon mari&quot;,@cathythiellement2514,2026-05-27,YouTube — Canal Crime,commentaire,youtube_commentaire,28,https://www.youtube.com/watch?v=nwax-EdNYMA
https://www.youtube.com/watch?v=nwax-EdNYMA#comment_@mehdidahmani2121,Commentaire sur : Affaire Valérie Bacot : &quot;Pourquoi j&#39;ai tué mon mari&quot;,@mehdidahmani2121,2026-05-25,YouTube — Canal Crime,commentaire,youtube_commentaire,18,https://www.youtube.com/watch?v=nwax-EdNYMA
https://www.youtube.com/watch?v=cQriCTmDNYE#comment_@ChristineBoily-nk4cu,"Commentaire sur : Valérie Bacot, les coulisses de son procès",@ChristineBoily-nk4cu,2025-07-01,YouTube — BFMTV,commentaire,youtube_commentaire,27,https://www.youtube.com/watch?v=cQriCTmDNYE
https://www.youtube.com/watch?v=cQriCTmDNYE#comment_@granolappppf45,"Commentaire sur : Valérie Bacot, les coulisses de son procès",@granolappppf45,2021-06-27,YouTube — BFMTV,commentaire,youtube_commentaire,52,https://www.youtube.com/watch?v=cQriCTmDNYE
https://www.youtube.com/watch?v=23HDisPUTVs#comment_@cineman1423,Commentaire sur : Valérie Bacot sort libre de son procès pour le meurtre de son mari violent,@cineman1423,2021-06-29,YouTube — Le Parisien,commentaire,youtube_commentaire,20,https://www.youtube.com/watch?v=23HDisPUTVs
https://www.youtube.com/watch?v=rOyfiYptsEQ#comment_@jeanquille7057,"Commentaire sur : Début du procès de Valérie Bacot, accusée du meurtre d&#39;un mari qui la battai",@jeanquille7057,2021-06-24,YouTube — RMC,commentaire,youtube_commentaire,19,https://www.youtube.com/watch?v=rOyfiYptsEQ
https://www.youtube.com/watch?v=rOyfiYptsEQ#comment_@fradel8665,"Commentaire sur : Début du procès de Valérie Bacot, accusée du meurtre d&#39;un mari qui la battai",@fradel8665,2021-06-24,YouTube — RMC,commentaire,youtube_commentaire,36,https://www.youtube.com/watch?v=rOyfiYptsEQ
https://www.youtube.com/watch?v=zA3etFUNYLA#comment_@Rafprot,Commentaire sur : Elle tue son mari violent et proxénète : la terrible histoire de Valérie Bacot,@Rafprot,2026-05-10,YouTube — Tibo InShape,commentaire,youtube_commentaire,34,https://www.youtube.com/watch?v=zA3etFUNYLA
https://www.youtube.com/watch?v=zA3etFUNYLA#comment_@elisabethdanjou6251,Commentaire sur : Elle tue son mari violent et proxénète : la terrible histoire de Valérie Bacot,@elisabethdanjou6251,2026-05-23,YouTube — Tibo InShape,commentaire,youtube_commentaire,67,https://www.youtube.com/watch?v=zA3etFUNYLA
https://www.youtube.com/watch?v=zA3etFUNYLA#comment_@carpediem5510,Commentaire sur : Elle tue son mari violent et proxénète : la terrible histoire de Valérie Bacot,@carpediem5510,2026-05-23,YouTube — Tibo InShape,commentaire,youtube_commentaire,63,https://www.youtube.com/watch?v=zA3etFUNYLA
https://www.youtube.com/watch?v=zA3etFUNYLA#comment_@Lillybfr21,Commentaire sur : Elle tue son mari violent et proxénète : la terrible histoire de Valérie Bacot,@Lillybfr21,2025-08-25,YouTube — Tibo InShape,commentaire,youtube_commentaire,65,https://www.youtube.com/watch?v=zA3etFUNYLA
https://www.youtube.com/watch?v=zA3etFUNYLA#comment_@sylvieferrari8159,Commentaire sur : Elle tue son mari violent et proxénète : la terrible histoire de Valérie Bacot,@sylvieferrari8159,2025-09-21,YouTube — Tibo InShape,commentaire,youtube_commentaire,80,https://www.youtube.com/watch?v=zA3etFUNYLA
https://www.youtube.com/watch?v=zA3etFUNYLA#comment_@MsLoulou59250,Commentaire sur : Elle tue son mari violent et proxénète : la terrible histoire de Valérie Bacot,@MsLoulou59250,2025-09-16,YouTube — Tibo InShape,commentaire,youtube_commentaire,62,https://www.youtube.com/watch?v=zA3etFUNYLA
https://www.youtube.com/watch?v=zA3etFUNYLA#comment_@Demonslayer-1021,Commentaire sur : Elle tue son mari violent et proxénète : la terrible histoire de Valérie Bacot,@Demonslayer-1021,2024-09-10,YouTube — Tibo InShape,commentaire,youtube_commentaire,35,https://www.youtube.com/watch?v=zA3etFUNYLA
https://www.youtube.com/watch?v=zA3etFUNYLA#comment_@sophiehelleringer680,Commentaire sur : Elle tue son mari violent et proxénète : la terrible histoire de Valérie Bacot,@sophiehelleringer680,2024-10-30,YouTube — Tibo InShape,commentaire,youtube_commentaire,99,https://www.youtube.com/watch?v=zA3etFUNYLA
https://www.youtube.com/watch?v=zA3etFUNYLA#comment_@hutainguilaine4935,Commentaire sur : Elle tue son mari violent et proxénète : la terrible histoire de Valérie Bacot,@hutainguilaine4935,2024-01-07,YouTube — Tibo InShape,commentaire,youtube_commentaire,42,https://www.youtube.com/watch?v=zA3etFUNYLA
https://www.youtube.com/watch?v=zA3etFUNYLA#comment_@burnxdead2653,Commentaire sur : Elle tue son mari violent et proxénète : la terrible histoire de Valérie Bacot,@burnxdead2653,2023-10-11,YouTube — Tibo InShape,commentaire,youtube_commentaire,39,https://www.youtube.com/watch?v=zA3etFUNYLA
https://www.youtube.com/watch?v=zA3etFUNYLA#comment_@lepilote4527,Commentaire sur : Elle tue son mari violent et proxénète : la terrible histoire de Valérie Bacot,@lepilote4527,2024-06-18,YouTube — Tibo InShape,commentaire,youtube_commentaire,59,https://www.youtube.com/watch?v=zA3etFUNYLA
https://www.youtube.com/watch?v=zA3etFUNYLA#comment_@clemencepetit3967,Commentaire sur : Elle tue son mari violent et proxénète : la terrible histoire de Valérie Bacot,@clemencepetit3967,2023-09-30,YouTube — Tibo InShape,commentaire,youtube_commentaire,52,https://www.youtube.com/watch?v=zA3etFUNYLA
https://www.youtube.com/watch?v=zA3etFUNYLA#comment_@LawrenceLew,Commentaire sur : Elle tue son mari violent et proxénète : la terrible histoire de Valérie Bacot,@LawrenceLew,2024-08-19,YouTube — Tibo InShape,commentaire,youtube_commentaire,65,https://www.youtube.com/watch?v=zA3etFUNYLA
https://www.youtube.com/watch?v=zA3etFUNYLA#comment_@RozennLegoff,Commentaire sur : Elle tue son mari violent et proxénète : la terrible histoire de Valérie Bacot,@RozennLegoff,2024-07-23,YouTube — Tibo InShape,commentaire,youtube_commentaire,24,https://www.youtube.com/watch?v=zA3etFUNYLA
https://www.youtube.com/watch?v=zA3etFUNYLA#comment_@emiliebasten2855,Commentaire sur : Elle tue son mari violent et proxénète : la terrible histoire de Valérie Bacot,@emiliebasten2855,2024-01-25,YouTube — Tibo InShape,commentaire,youtube_commentaire,26,https://www.youtube.com/watch?v=zA3etFUNYLA
https://www.youtube.com/watch?v=zA3etFUNYLA#comment_@AmandineCalais,Commentaire sur : Elle tue son mari violent et proxénète : la terrible histoire de Valérie Bacot,@AmandineCalais,2024-06-13,YouTube — Tibo InShape,commentaire,youtube_commentaire,75,https://www.youtube.com/watch?v=zA3etFUNYLA
https://www.youtube.com/watch?v=zA3etFUNYLA#comment_@opheliedhotman1418,Commentaire sur : Elle tue son mari violent et proxénète : la terrible histoire de Valérie Bacot,@opheliedhotman1418,2025-09-11,YouTube — Tibo InShape,commentaire,youtube_commentaire,79,https://www.youtube.com/watch?v=zA3etFUNYLA
https://www.youtube.com/watch?v=zA3etFUNYLA#comment_@ibtissamelkhlifi2069,Commentaire sur : Elle tue son mari violent et proxénète : la terrible histoire de Valérie Bacot,@ibtissamelkhlifi2069,2024-09-28,YouTube — Tibo InShape,commentaire,youtube_commentaire,72,https://www.youtube.com/watch?v=zA3etFUNYLA
https://www.youtube.com/watch?v=zA3etFUNYLA#comment_@pregeantshirley4614,Commentaire sur : Elle tue son mari violent et proxénète : la terrible histoire de Valérie Bacot,@pregeantshirley4614,2024-01-06,YouTube — Tibo InShape,commentaire,youtube_commentaire,19,https://www.youtube.com/watch?v=zA3etFUNYLA
https://www.youtube.com/watch?v=zA3etFUNYLA#comment_@isabellebraun4665,Commentaire sur : Elle tue son mari violent et proxénète : la terrible histoire de Valérie Bacot,@isabellebraun4665,2024-01-06,YouTube — Tibo InShape,commentaire,youtube_commentaire,25,https://www.youtube.com/watch?v=zA3etFUNYLA
https://www.youtube.com/watch?v=zA3etFUNYLA#comment_@floflakd.997,Commentaire sur : Elle tue son mari violent et proxénète : la terrible histoire de Valérie Bacot,@floflakd.997,2024-01-04,YouTube — Tibo InShape,commentaire,youtube_commentaire,58,https://www.youtube.com/watch?v=zA3etFUNYLA
https://www.youtube.com/watch?v=zA3etFUNYLA#comment_@heun-ka8120,Commentaire sur : Elle tue son mari violent et proxénète : la terrible histoire de Valérie Bacot,@heun-ka8120,2023-12-30,YouTube — Tibo InShape,commentaire,youtube_commentaire,54,https://www.youtube.com/watch?v=zA3etFUNYLA
https://www.youtube.com/watch?v=zA3etFUNYLA#comment_@lalubeatrice9638,Commentaire sur : Elle tue son mari violent et proxénète : la terrible histoire de Valérie Bacot,@lalubeatrice9638,2024-07-24,YouTube — Tibo InShape,commentaire,youtube_commentaire,40,https://www.youtube.com/watch?v=zA3etFUNYLA
https://www.youtube.com/watch?v=zA3etFUNYLA#comment_@fiofiodu0869,Commentaire sur : Elle tue son mari violent et proxénète : la terrible histoire de Valérie Bacot,@fiofiodu0869,2024-05-25,YouTube — Tibo InShape,commentaire,youtube_commentaire,33,https://www.youtube.com/watch?v=zA3etFUNYLA
https://www.youtube.com/watch?v=zA3etFUNYLA#comment_@El_Chelito_,Commentaire sur : Elle tue son mari violent et proxénète : la terrible histoire de Valérie Bacot,@El_Chelito_,2024-01-15,YouTube — Tibo InShape,commentaire,youtube_commentaire,41,https://www.youtube.com/watch?v=zA3etFUNYLA
https://www.youtube.com/watch?v=zA3etFUNYLA#comment_@ludovicliard,Commentaire sur : Elle tue son mari violent et proxénète : la terrible histoire de Valérie Bacot,@ludovicliard,2024-01-05,YouTube — Tibo InShape,commentaire,youtube_commentaire,62,https://www.youtube.com/watch?v=zA3etFUNYLA
https://www.youtube.com/watch?v=zA3etFUNYLA#comment_@amandinedemol9205,Commentaire sur : Elle tue son mari violent et proxénète : la terrible histoire de Valérie Bacot,@amandinedemol9205,2023-10-25,YouTube — Tibo InShape,commentaire,youtube_commentaire,85,https://www.youtube.com/watch?v=zA3etFUNYLA
https://www.youtube.com/watch?v=zA3etFUNYLA#comment_@conchicoste53,Commentaire sur : Elle tue son mari violent et proxénète : la terrible histoire de Valérie Bacot,@conchicoste53,2024-04-13,YouTube — Tibo InShape,commentaire,youtube_commentaire,43,https://www.youtube.com/watch?v=zA3etFUNYLA
https://www.youtube.com/watch?v=zA3etFUNYLA#comment_@Taurell_7,Commentaire sur : Elle tue son mari violent et proxénète : la terrible histoire de Valérie Bacot,@Taurell_7,2024-05-08,YouTube — Tibo InShape,commentaire,youtube_commentaire,56,https://www.youtube.com/watch?v=zA3etFUNYLA
https://www.youtube.com/watch?v=zA3etFUNYLA#comment_@clemd2a,Commentaire sur : Elle tue son mari violent et proxénète : la terrible histoire de Valérie Bacot,@clemd2a,2024-08-08,YouTube — Tibo InShape,commentaire,youtube_commentaire,34,https://www.youtube.com/watch?v=zA3etFUNYLA
https://www.youtube.com/watch?v=zA3etFUNYLA#comment_@fleurpyrollet3625,Commentaire sur : Elle tue son mari violent et proxénète : la terrible histoire de Valérie Bacot,@fleurpyrollet3625,2024-09-01,YouTube — Tibo InShape,commentaire,youtube_commentaire,42,https://www.youtube.com/watch?v=zA3etFUNYLA
https://www.youtube.com/watch?v=zA3etFUNYLA#comment_@alainbriggen4217,Commentaire sur : Elle tue son mari violent et proxénète : la terrible histoire de Valérie Bacot,@alainbriggen4217,2024-08-07,YouTube — Tibo InShape,commentaire,youtube_commentaire,20,https://www.youtube.com/watch?v=zA3etFUNYLA
https://www.youtube.com/watch?v=zA3etFUNYLA#comment_@morganemo7632,Commentaire sur : Elle tue son mari violent et proxénète : la terrible histoire de Valérie Bacot,@morganemo7632,2024-07-10,YouTube — Tibo InShape,commentaire,youtube_commentaire,181,https://www.youtube.com/watch?v=zA3etFUNYLA
https://www.youtube.com/watch?v=zA3etFUNYLA#comment_@jeromefarineau8480,Commentaire sur : Elle tue son mari violent et proxénète : la terrible histoire de Valérie Bacot,@jeromefarineau8480,2024-04-09,YouTube — Tibo InShape,commentaire,youtube_commentaire,76,https://www.youtube.com/watch?v=zA3etFUNYLA
https://www.youtube.com/watch?v=zA3etFUNYLA#comment_@Didine71,Commentaire sur : Elle tue son mari violent et proxénète : la terrible histoire de Valérie Bacot,@Didine71,2023-09-30,YouTube — Tibo InShape,commentaire,youtube_commentaire,47,https://www.youtube.com/watch?v=zA3etFUNYLA
https://www.youtube.com/watch?v=zA3etFUNYLA#comment_@Saladetomatesoignon,Commentaire sur : Elle tue son mari violent et proxénète : la terrible histoire de Valérie Bacot,@Saladetomatesoignon,2023-12-10,YouTube — Tibo InShape,commentaire,youtube_commentaire,89,https://www.youtube.com/watch?v=zA3etFUNYLA
https://www.youtube.com/watch?v=zA3etFUNYLA#comment_@evelyneethuin1810,Commentaire sur : Elle tue son mari violent et proxénète : la terrible histoire de Valérie Bacot,@evelyneethuin1810,2024-01-03,YouTube — Tibo InShape,commentaire,youtube_commentaire,60,https://www.youtube.com/watch?v=zA3etFUNYLA
https://www.youtube.com/watch?v=zA3etFUNYLA#comment_@gloomy2830,Commentaire sur : Elle tue son mari violent et proxénète : la terrible histoire de Valérie Bacot,@gloomy2830,2023-10-07,YouTube — Tibo InShape,commentaire,youtube_commentaire,194,https://www.youtube.com/watch?v=zA3etFUNYLA
https://www.youtube.com/watch?v=zA3etFUNYLA#comment_@Lili-RoseBoisson,Commentaire sur : Elle tue son mari violent et proxénète : la terrible histoire de Valérie Bacot,@Lili-RoseBoisson,2024-01-24,YouTube — Tibo InShape,commentaire,youtube_commentaire,20,https://www.youtube.com/watch?v=zA3etFUNYLA
https://www.youtube.com/watch?v=zA3etFUNYLA#comment_@Ladebutant,Commentaire sur : Elle tue son mari violent et proxénète : la terrible histoire de Valérie Bacot,@Ladebutant,2023-12-15,YouTube — Tibo InShape,commentaire,youtube_commentaire,50,https://www.youtube.com/watch?v=zA3etFUNYLA
https://www.youtube.com/watch?v=zA3etFUNYLA#comment_@louloutourloutoutou4893,Commentaire sur : Elle tue son mari violent et proxénète : la terrible histoire de Valérie Bacot,@louloutourloutoutou4893,2025-09-30,YouTube — Tibo InShape,commentaire,youtube_commentaire,82,https://www.youtube.com/watch?v=zA3etFUNYLA
https://www.youtube.com/watch?v=zA3etFUNYLA#comment_@PetitPoison-v5n,Commentaire sur : Elle tue son mari violent et proxénète : la terrible histoire de Valérie Bacot,@PetitPoison-v5n,2024-02-03,YouTube — Tibo InShape,commentaire,youtube_commentaire,32,https://www.youtube.com/watch?v=zA3etFUNYLA
https://www.youtube.com/watch?v=zA3etFUNYLA#comment_@DamienFleouter,Commentaire sur : Elle tue son mari violent et proxénète : la terrible histoire de Valérie Bacot,@DamienFleouter,2023-11-12,YouTube — Tibo InShape,commentaire,youtube_commentaire,30,https://www.youtube.com/watch?v=zA3etFUNYLA
https://www.youtube.com/watch?v=zA3etFUNYLA#comment_@elichu7367,Commentaire sur : Elle tue son mari violent et proxénète : la terrible histoire de Valérie Bacot,@elichu7367,2024-07-10,YouTube — Tibo InShape,commentaire,youtube_commentaire,22,https://www.youtube.com/watch?v=zA3etFUNYLA
https://www.youtube.com/watch?v=zA3etFUNYLA#comment_@AmélieStruyven-m4h,Commentaire sur : Elle tue son mari violent et proxénète : la terrible histoire de Valérie Bacot,@AmélieStruyven-m4h,2023-10-22,YouTube — Tibo InShape,commentaire,youtube_commentaire,33,https://www.youtube.com/watch?v=zA3etFUNYLA
https://www.youtube.com/watch?v=zA3etFUNYLA#comment_@Amyleee007,Commentaire sur : Elle tue son mari violent et proxénète : la terrible histoire de Valérie Bacot,@Amyleee007,2023-11-11,YouTube — Tibo InShape,commentaire,youtube_commentaire,47,https://www.youtube.com/watch?v=zA3etFUNYLA
https://www.youtube.com/watch?v=zA3etFUNYLA#comment_@veroniquecarillo596,Commentaire sur : Elle tue son mari violent et proxénète : la terrible histoire de Valérie Bacot,@veroniquecarillo596,2024-07-04,YouTube — Tibo InShape,commentaire,youtube_commentaire,50,https://www.youtube.com/watch?v=zA3etFUNYLA
https://www.youtube.com/watch?v=DbX2rpzjbGo#comment_@Lea-2k,Commentaire sur : Chroniques criminelles 2025 🔥👮 L&#39;Affaire Valérie Bacot,@Lea-2k,2025-11-15,YouTube — Spidey Nation,commentaire,youtube_commentaire,21,https://www.youtube.com/watch?v=DbX2rpzjbGo
https://www.youtube.com/watch?v=yYDGDvIMWIQ#comment_@claudedessevres3150,Commentaire sur : Violences conjugales : Valérie Bacot jugée pour l’assassinat de son mari violent,@claudedessevres3150,2021-06-24,YouTube — 20 Minutes France,commentaire,youtube_commentaire,27,https://www.youtube.com/watch?v=yYDGDvIMWIQ
https://www.youtube.com/watch?v=yYDGDvIMWIQ#comment_@ibrahimasow5719,Commentaire sur : Violences conjugales : Valérie Bacot jugée pour l’assassinat de son mari violent,@ibrahimasow5719,2021-06-22,YouTube — 20 Minutes France,commentaire,youtube_commentaire,62,https://www.youtube.com/watch?v=yYDGDvIMWIQ
https://www.youtube.com/watch?v=yYDGDvIMWIQ#comment_@andreboulineau3561,Commentaire sur : Violences conjugales : Valérie Bacot jugée pour l’assassinat de son mari violent,@andreboulineau3561,2021-06-24,YouTube — 20 Minutes France,commentaire,youtube_commentaire,76,https://www.youtube.com/watch?v=yYDGDvIMWIQ
https://www.youtube.com/watch?v=yYDGDvIMWIQ#comment_@Unhommeparmitantdautres,Commentaire sur : Violences conjugales : Valérie Bacot jugée pour l’assassinat de son mari violent,@Unhommeparmitantdautres,2021-06-23,YouTube — 20 Minutes France,commentaire,youtube_commentaire,65,https://www.youtube.com/watch?v=yYDGDvIMWIQ
https://www.youtube.com/watch?v=yYDGDvIMWIQ#comment_@Bobs-f4z,Commentaire sur : Violences conjugales : Valérie Bacot jugée pour l’assassinat de son mari violent,@Bobs-f4z,2021-06-21,YouTube — 20 Minutes France,commentaire,youtube_commentaire,35,https://www.youtube.com/watch?v=yYDGDvIMWIQ
https://www.youtube.com/watch?v=QnFo5I7tHzM#comment_@isabellefaes8639,Commentaire sur : Hondelatte Raconte : L&#39;affaire Valérie Bacot (récit intégral),@isabellefaes8639,2026-04-17,YouTube — Europe 1,commentaire,youtube_commentaire,19,https://www.youtube.com/watch?v=QnFo5I7tHzM
https://www.youtube.com/watch?v=tDji4J1rlIg#comment_@camajespa,"Commentaire sur : Valérie Bacot, une femme battue, jugée pour avoir tué son mari",@camajespa,2021-06-23,YouTube — Le Point,commentaire,youtube_commentaire,45,https://www.youtube.com/watch?v=tDji4J1rlIg
https://www.youtube.com/watch?v=tDji4J1rlIg#comment_@marinadimet1852,"Commentaire sur : Valérie Bacot, une femme battue, jugée pour avoir tué son mari",@marinadimet1852,2021-06-23,YouTube — Le Point,commentaire,youtube_commentaire,90,https://www.youtube.com/watch?v=tDji4J1rlIg
https://www.youtube.com/watch?v=tDji4J1rlIg#comment_@dominiquemaloigne7867,"Commentaire sur : Valérie Bacot, une femme battue, jugée pour avoir tué son mari",@dominiquemaloigne7867,2021-06-23,YouTube — Le Point,commentaire,youtube_commentaire,36,https://www.youtube.com/watch?v=tDji4J1rlIg
https://www.youtube.com/watch?v=lsrnV4UlZ6M#comment_@user-pd8wc7qc8m,"Commentaire sur : Au Sénat, Valérie Bacot témoigne sur le &quot;syndrome de la femme battue&quot;",@user-pd8wc7qc8m,2023-03-01,YouTube — LeHuffPost,commentaire,youtube_commentaire,73,https://www.youtube.com/watch?v=lsrnV4UlZ6M
https://www.youtube.com/watch?v=lsrnV4UlZ6M#comment_@dreidreidreiundsechzig,"Commentaire sur : Au Sénat, Valérie Bacot témoigne sur le &quot;syndrome de la femme battue&quot;",@dreidreidreiundsechzig,2026-02-06,YouTube — LeHuffPost,commentaire,youtube_commentaire,24,https://www.youtube.com/watch?v=lsrnV4UlZ6M
https://www.youtube.com/watch?v=lsrnV4UlZ6M#comment_@sabineguelle871,"Commentaire sur : Au Sénat, Valérie Bacot témoigne sur le &quot;syndrome de la femme battue&quot;",@sabineguelle871,2023-02-22,YouTube — LeHuffPost,commentaire,youtube_commentaire,65,https://www.youtube.com/watch?v=lsrnV4UlZ6M
https://www.youtube.com/watch?v=rezprI9xze0#comment_@patriciamoutoussamy2539,Commentaire sur : Le sort que Serge Bacot infligeait à ses épouses | Crimes Insolites,@patriciamoutoussamy2539,2026-02-19,YouTube — ALIBI. ▸ faits divers,commentaire,youtube_commentaire,49,https://www.youtube.com/watch?v=rezprI9xze0
https://www.youtube.com/watch?v=rezprI9xze0#comment_@irysbrassens1239,Commentaire sur : Le sort que Serge Bacot infligeait à ses épouses | Crimes Insolites,@irysbrassens1239,2026-01-30,YouTube — ALIBI. ▸ faits divers,commentaire,youtube_commentaire,88,https://www.youtube.com/watch?v=rezprI9xze0
https://www.youtube.com/watch?v=l4EYSK6xKZc#comment_@Harry73Exotic,Commentaire sur : L&#39;AFFAIRE VALÉRIE BACOT : UN MEURTRE À LA CLAYETTE,@Harry73Exotic,2026-05-13,YouTube — Victoria Charlton,commentaire,youtube_commentaire,69,https://www.youtube.com/watch?v=l4EYSK6xKZc
https://www.youtube.com/watch?v=l4EYSK6xKZc#comment_@veroniqueriviere1629,Commentaire sur : L&#39;AFFAIRE VALÉRIE BACOT : UN MEURTRE À LA CLAYETTE,@veroniqueriviere1629,2025-12-12,YouTube — Victoria Charlton,commentaire,youtube_commentaire,31,https://www.youtube.com/watch?v=l4EYSK6xKZc
https://www.youtube.com/watch?v=l4EYSK6xKZc#comment_@coleen7938,Commentaire sur : L&#39;AFFAIRE VALÉRIE BACOT : UN MEURTRE À LA CLAYETTE,@coleen7938,2021-06-25,YouTube — Victoria Charlton,commentaire,youtube_commentaire,76,https://www.youtube.com/watch?v=l4EYSK6xKZc
https://www.youtube.com/watch?v=l4EYSK6xKZc#comment_@cindymlf2071,Commentaire sur : L&#39;AFFAIRE VALÉRIE BACOT : UN MEURTRE À LA CLAYETTE,@cindymlf2071,2021-05-19,YouTube — Victoria Charlton,commentaire,youtube_commentaire,37,https://www.youtube.com/watch?v=l4EYSK6xKZc
https://www.youtube.com/watch?v=l4EYSK6xKZc#comment_@laujin9238,Commentaire sur : L&#39;AFFAIRE VALÉRIE BACOT : UN MEURTRE À LA CLAYETTE,@laujin9238,2021-05-05,YouTube — Victoria Charlton,commentaire,youtube_commentaire,93,https://www.youtube.com/watch?v=l4EYSK6xKZc
https://www.youtube.com/watch?v=l4EYSK6xKZc#comment_@camilledbrg,Commentaire sur : L&#39;AFFAIRE VALÉRIE BACOT : UN MEURTRE À LA CLAYETTE,@camilledbrg,2021-03-14,YouTube — Victoria Charlton,commentaire,youtube_commentaire,27,https://www.youtube.com/watch?v=l4EYSK6xKZc
https://www.youtube.com/watch?v=l4EYSK6xKZc#comment_@bijouxnatsam521,Commentaire sur : L&#39;AFFAIRE VALÉRIE BACOT : UN MEURTRE À LA CLAYETTE,@bijouxnatsam521,2021-02-19,YouTube — Victoria Charlton,commentaire,youtube_commentaire,21,https://www.youtube.com/watch?v=l4EYSK6xKZc
https://www.youtube.com/watch?v=l4EYSK6xKZc#comment_@charlottebarthelemy7167,Commentaire sur : L&#39;AFFAIRE VALÉRIE BACOT : UN MEURTRE À LA CLAYETTE,@charlottebarthelemy7167,2021-02-15,YouTube — Victoria Charlton,commentaire,youtube_commentaire,91,https://www.youtube.com/watch?v=l4EYSK6xKZc
https://www.youtube.com/watch?v=l4EYSK6xKZc#comment_@cassandralbh8043,Commentaire sur : L&#39;AFFAIRE VALÉRIE BACOT : UN MEURTRE À LA CLAYETTE,@cassandralbh8043,2021-02-16,YouTube — Victoria Charlton,commentaire,youtube_commentaire,81,https://www.youtube.com/watch?v=l4EYSK6xKZc
https://www.youtube.com/watch?v=l4EYSK6xKZc#comment_@sabrinaouiza5778,Commentaire sur : L&#39;AFFAIRE VALÉRIE BACOT : UN MEURTRE À LA CLAYETTE,@sabrinaouiza5778,2021-02-18,YouTube — Victoria Charlton,commentaire,youtube_commentaire,18,https://www.youtube.com/watch?v=l4EYSK6xKZc
https://www.youtube.com/watch?v=l4EYSK6xKZc#comment_@laurelanamillswathier3497,Commentaire sur : L&#39;AFFAIRE VALÉRIE BACOT : UN MEURTRE À LA CLAYETTE,@laurelanamillswathier3497,2021-02-16,YouTube — Victoria Charlton,commentaire,youtube_commentaire,21,https://www.youtube.com/watch?v=l4EYSK6xKZc
https://www.youtube.com/watch?v=l4EYSK6xKZc#comment_@imaneod7803,Commentaire sur : L&#39;AFFAIRE VALÉRIE BACOT : UN MEURTRE À LA CLAYETTE,@imaneod7803,2021-02-17,YouTube — Victoria Charlton,commentaire,youtube_commentaire,65,https://www.youtube.com/watch?v=l4EYSK6xKZc
https://www.youtube.com/watch?v=l4EYSK6xKZc#comment_@MademoisaileAiles,Commentaire sur : L&#39;AFFAIRE VALÉRIE BACOT : UN MEURTRE À LA CLAYETTE,@MademoisaileAiles,2021-02-14,YouTube — Victoria Charlton,commentaire,youtube_commentaire,19,https://www.youtube.com/watch?v=l4EYSK6xKZc
https://www.youtube.com/watch?v=l4EYSK6xKZc#comment_@s-leanYT,Commentaire sur : L&#39;AFFAIRE VALÉRIE BACOT : UN MEURTRE À LA CLAYETTE,@s-leanYT,2021-02-15,YouTube — Victoria Charlton,commentaire,youtube_commentaire,28,https://www.youtube.com/watch?v=l4EYSK6xKZc
https://www.youtube.com/watch?v=l4EYSK6xKZc#comment_@clarissesaez9180,Commentaire sur : L&#39;AFFAIRE VALÉRIE BACOT : UN MEURTRE À LA CLAYETTE,@clarissesaez9180,2021-02-15,YouTube — Victoria Charlton,commentaire,youtube_commentaire,75,https://www.youtube.com/watch?v=l4EYSK6xKZc
https://www.youtube.com/watch?v=l4EYSK6xKZc#comment_@Solveigvoyance,Commentaire sur : L&#39;AFFAIRE VALÉRIE BACOT : UN MEURTRE À LA CLAYETTE,@Solveigvoyance,2021-02-15,YouTube — Victoria Charlton,commentaire,youtube_commentaire,31,https://www.youtube.com/watch?v=l4EYSK6xKZc
https://www.youtube.com/watch?v=l4EYSK6xKZc#comment_@macm767,Commentaire sur : L&#39;AFFAIRE VALÉRIE BACOT : UN MEURTRE À LA CLAYETTE,@macm767,2021-02-14,YouTube — Victoria Charlton,commentaire,youtube_commentaire,28,https://www.youtube.com/watch?v=l4EYSK6xKZc
https://www.youtube.com/watch?v=l4EYSK6xKZc#comment_@fadila-l8u,Commentaire sur : L&#39;AFFAIRE VALÉRIE BACOT : UN MEURTRE À LA CLAYETTE,@fadila-l8u,2021-02-14,YouTube — Victoria Charlton,commentaire,youtube_commentaire,19,https://www.youtube.com/watch?v=l4EYSK6xKZc
