url,texte,auteur,date,likes,video_url,video_titre,chaine,word_count
https://www.youtube.com/watch?v=zA3etFUNYLA#comment_@LaMariniereSavonniere,"C'est terrifiant de voir à quel point elle a été et est encore sous l'emprise de ce monstre...C'est très douloureux à voir et entendre, mais je comprends un peu ce qu'elle a vécu et vit en ce moment...J'ai été pendant 4 ans et demi avec un pervers narcissique, et on se sent tellement une merde, tout ce qu'ils nous font on le mérite, c'est une emprise psychologique et physique...Après quelques années sans lui, j'ai enfin vu cela et j'ai réussi à me libérer du fait que ce soit normal que je subisse ca...Non ce n'est en aucun cas normal!! J'espère qu'elle réussira à se libérer, et oui votre place est dehors auprès de vos enfants, vous avez assez souffert...",,2023-09-22,12,https://www.youtube.com/watch?v=zA3etFUNYLA,Elle tue son mari violent et proxénète : la terrible histoire de Valérie Bacot,YouTube — Tibo InShape,119
https://www.youtube.com/watch?v=zA3etFUNYLA#comment_@benkdv3,Merci Tibo au vu de ta notoriété d'évoquer ce sujet dramatique que bcp trop de personnes subissent !! à cette heure 551k de vues c'est trop peu !! Force et respect à vous Valérie ...,,2023-09-23,12,https://www.youtube.com/watch?v=zA3etFUNYLA,Elle tue son mari violent et proxénète : la terrible histoire de Valérie Bacot,YouTube — Tibo InShape,35
https://www.youtube.com/watch?v=zA3etFUNYLA#comment_@aroldfast76,"Non mais non ! La place de Valérie n'est pas du tout en prison ! C'est un acte héroïque ce que tu as fait ! Tu as protégé tes enfants en fait ! Si tu n'avais pas agit, si tu avais continué à subir, tes enfants auraient pu mourir sous les coups de ce monstre, ta fille aurait surement vécu le calvaire que tu as vécu... Vraiment ! Tu n'avais PAS le choix ! La justice t'a abandonné. C'est les flics qui n'ont pas écouté tes enfants, c'est les juges qui ont donné seulement 2ans de prison à ce monstre et c'est cette pauvre femme censée être ta mère qui devraient tous être en prison en fait...",,2023-09-22,12,https://www.youtube.com/watch?v=zA3etFUNYLA,Elle tue son mari violent et proxénète : la terrible histoire de Valérie Bacot,YouTube — Tibo InShape,117
https://www.youtube.com/watch?v=8quOTcR0mZc#comment_@Fantôme835,Un jugement juste pour une accusée victime...je suis heureux pour elle et ces enfants qui vont a présent pouvoir vivre enfin libre !😊,,2021-06-25,12,https://www.youtube.com/watch?v=8quOTcR0mZc,"Valérie Bacot: &quot;Je ne ne suis pas soulagée, mais vidée mentalement et physiquement&quot;",YouTube — BFMTV,23
https://www.youtube.com/watch?v=tDji4J1rlIg#comment_@elchappie8883,"Donner IMMÉDIATEMENT à la femme la Légion d'honneur. Aux USA, la femme serait acquittée IMMÉDIATEMENT ! Bonne chance et meilleures salutations de l'Allemagne.",,2021-06-22,12,https://www.youtube.com/watch?v=tDji4J1rlIg,"Valérie Bacot, une femme battue, jugée pour avoir tué son mari",YouTube — Le Point,23
https://www.youtube.com/watch?v=7xOsdJh-140#comment_@rthewood,c'est compliqué à juger cette histoire; Elle sera condamnée c'est certain mais bon comment en pas soutenir à fond cette femme ???,,2021-06-22,12,https://www.youtube.com/watch?v=7xOsdJh-140,"Affaire Bacot : &quot;C&#39;est une femme détruite&quot;, assure Nathalie Tomasini",YouTube — Europe 1,22
https://www.youtube.com/watch?v=wvM1BFu2-LI#comment_@cats.addict6457,"Je partage absolument ta vue des choses concernant Valerie... chaque est different et doit/devra etre juge cas par cas, mais justement dans ce cas precis, elle devrait etre libere ou condemne avec sursis... au dela de ce crime, cela montrerait que la Justice reconnait les sevices de cet homme et par consequent relache cette jeune femme qui n'a fait que se defendre d'un cauchemar de 28 ans... tel qu'elle l'a d'ailleurs explique, sans son geste, elle ne serait certainement plus de ce monde et qu'on ne me dise pas que ce n'est donc pas un cas de survie et donc de defense... c'etait sa peau ou celle de ce pourrit et la justice devrait en tenir compte

Je me permets de rajouter que je trouve cette femme d'une tres grande dignite, et certainement d'une honnetete sans faille... je lui souhaite bon courage",,2021-06-21,12,https://www.youtube.com/watch?v=wvM1BFu2-LI,"Valérie Bacot : son histoire , sa vie , sa liberté. #bercrimes",YouTube — Bercrimes,142
https://www.youtube.com/watch?v=jTeAPlI4xUU#comment_@magus081,C'est là que tu te dis  que tu n'as pas eu une vie si glauque que ca va....TT mon soutiens a Valerie et à ses enfants...un bagage pas facile à porter pour ces derniers...,,2022-09-21,12,https://www.youtube.com/watch?v=jTeAPlI4xUU,L’Affaire Valérie Bacot : Le meurtre au bout de l’enfer | Chroniques Criminelles,YouTube — TF1+,34
https://www.youtube.com/watch?v=1DrcFK5gk9k#comment_@Debuschris,Moi je la comprends je soutiens ses enfants vu ce quelle a subit. Et puis on sait bien qu’en France y a pas de lois pour protéger les femmes et les enfants contre les maltraitances des maris pervers violent et même Les juges les procureur les enquêteurs préfères mettre les femmes en prison on a tellement l’habitude de l injustice qu’elles subissent.,,2025-06-09,11,https://www.youtube.com/watch?v=1DrcFK5gk9k,Valérie Bacot : Son procès a bouleversé l’opinion publique,YouTube — Canal Crime,62
https://www.youtube.com/watch?v=zA3etFUNYLA#comment_@sophsophinia9424,"Bravo Valérie tu es une maman incroyable, tu as su protéger TA famille et pour ça, tu ne dois pas regretter, tu ne dois pas t'en vouloir, car, et tu sais au fond de toi, un jour ou l'autre tes enfants et toi même auriez été les victimes de cette histoire. La justice a fait son travail pour une fois",,2023-09-23,11,https://www.youtube.com/watch?v=zA3etFUNYLA,Elle tue son mari violent et proxénète : la terrible histoire de Valérie Bacot,YouTube — Tibo InShape,60
https://www.youtube.com/watch?v=zA3etFUNYLA#comment_@anymals7357,"Valérie, j'avais entendu son affaire il y a quelques années. C'est l'une des histoires de violence qui m'avait le plus marqué. Je me souviens déjà me dire qu'elle ne méritait pas une peine si grande. Tu as purgé ta peine, tu es libre et j'ai énormément de respect pour toi",,2023-09-23,11,https://www.youtube.com/watch?v=zA3etFUNYLA,Elle tue son mari violent et proxénète : la terrible histoire de Valérie Bacot,YouTube — Tibo InShape,50
https://www.youtube.com/watch?v=zA3etFUNYLA#comment_@jeannegirard3137,"C’est dur de la voir se fustiger de la sorte, on la sent tellement sous l’emprise de l’autre… mais elle a l’air sur la bonne voie pour aller de l’avant, bon courage vous allez y arriver 😊
Et merci d’avoir le courage de nous faire part de votre témoignage aussi",,2023-09-29,11,https://www.youtube.com/watch?v=zA3etFUNYLA,Elle tue son mari violent et proxénète : la terrible histoire de Valérie Bacot,YouTube — Tibo InShape,50
https://www.youtube.com/watch?v=zA3etFUNYLA#comment_@Man-Sandra,"Merci Tibo de relayer ce témoignage poignant de Valérie. Il y a beaucoup de choses qui m'ont touchés dans son témoignage et bondir aussi! Valérie je suis une enfant victime de violences conjugales et je dis enfant victime alors que maintenant jai 41 ans. on ne guerrit pas, on a apprends juste à vivre avec. Le père de mon frère tabassé ma mère devant nous, a la moindre contrariété. Il était tellement violent que j'ai cru qu'il finirait par la tuer. Ma mère a eu le courage de partir alors que mon frère avait 2mois 1/2, ma sœur 4 ans et moi 6. Elle est partie vivre à 600 km de lui tellement elle avait la trouille de lui et de sa famille. On a grandie loin de notre famille paternelle à cause de ce salopard. On est victime et pas coupable. Tu l'as tué en état de légitime défense et va savoir si ce jour là tu n'as pas fait un black-out. Ce qui expliquerais que tu ne te soit pas souvenu l'avoir tué. Tu n'étais qu'une enfant, n'oubliez jamais ça😢",,2023-09-23,11,https://www.youtube.com/watch?v=zA3etFUNYLA,Elle tue son mari violent et proxénète : la terrible histoire de Valérie Bacot,YouTube — Tibo InShape,182
https://www.youtube.com/watch?v=zA3etFUNYLA#comment_@arnaudt7705,"Je peux te dire qu'il n'y a pas beaucoup de personnes qui auraient eu le cran de tenir autant de temps avec ce que tu as vécu. tu es une guerrière Valérie!!! 👏
Force à toi, tes enfants et petits enfants 🫡",,2023-09-22,11,https://www.youtube.com/watch?v=zA3etFUNYLA,Elle tue son mari violent et proxénète : la terrible histoire de Valérie Bacot,YouTube — Tibo InShape,42
https://www.youtube.com/watch?v=1DrcFK5gk9k#comment_@annemunier4929,"Mais Valérie  vous êtes une femme merveilleuse pleine de courage de résilience de force dans ce combat que vous avez mené pour vos enfants surtout et vous.Mais pauvre France,pauvre justice qui remet après qq mois em prison le bourreau dans la maison de ses victimes,pauvre voisinage qui par peur n à pas porté plainte....Merci aux sœurs du frère monstrueux et au petit copain de la fille de Valérie. Et vous telle une résistante abattant le bourreau de plusieurs femmes et de très jeunes filles ,pour punir le traître et mettre fin à l horreur. Je suis trop heureuse de vous savoir libérer  et entourée de l amour de vos enfants.Vous êtes une femme tellement belle à l extérieur mais surtout a l intérieur.Je vous aime .Prenez bien soin de vous et de votre vraie famille(ceux qui vous ont aidé)",,2025-06-12,10,https://www.youtube.com/watch?v=1DrcFK5gk9k,Valérie Bacot : Son procès a bouleversé l’opinion publique,YouTube — Canal Crime,139
https://www.youtube.com/watch?v=1DrcFK5gk9k#comment_@SpiritualiteHarmonieVoya-ef6ks,33 mois de prison pour viols sur mineure de moins de 15 ans et après on s'étonne que les femmes battues assassinent leur bourreau... Tout mon soutien à vous qui êtes la vraie victime de l'histoire.,,2025-06-23,10,https://www.youtube.com/watch?v=1DrcFK5gk9k,Valérie Bacot : Son procès a bouleversé l’opinion publique,YouTube — Canal Crime,36
https://www.youtube.com/watch?v=1DrcFK5gk9k#comment_@clementandreu3644,Pauvre femme. Effectivement. Une nouvelle Jacqueline sauvage. Bravo respect a cette femme extraordinaire horrible cette histoire. Les femmes. Certaines sont a plaindre du fond du cœur. De tout cœur avec vous Valérie et a vos enfants. Ne pleurez plus on est avec vous. Très très très sincères amitiés du fond du cœur. Ainsi qu à vous toutes mesdames. Et très sincères amitiés a vous messieurs heureusement que tous les hommes sont pas pareils. Bien a vous toutes et toutes. Respect. ❤️❤️❤️🙏🙏🙏🙏🙏🙏🙏🙏😭😭😭😭💌💌💌💌💌🥺😱😱,,2025-06-08,10,https://www.youtube.com/watch?v=1DrcFK5gk9k,Valérie Bacot : Son procès a bouleversé l’opinion publique,YouTube — Canal Crime,81
https://www.youtube.com/watch?v=nwax-EdNYMA#comment_@witney1159,"Je vais sûrement recevoir la foudre mais pour ces m…e il ne reste que la peine de m..t 
Je plains vraiment cette personne et ses enfants qui ne devraient pas affronter un procès
Une histoire comme ça serait arrivé chez moi j’aurais moi même éliminé ce type et depuis bien longtemps",,2026-05-23,10,https://www.youtube.com/watch?v=nwax-EdNYMA,Affaire Valérie Bacot : &quot;Pourquoi j&#39;ai tué mon mari&quot;,YouTube — Canal Crime,51
https://www.youtube.com/watch?v=cQriCTmDNYE#comment_@Just_dream_s,"Force à Valérie,  quel acte de courage !  Vous allez enfin vivre ❤
Au gibbet les violents tyrans pervers misogynes !",,2021-06-27,10,https://www.youtube.com/watch?v=cQriCTmDNYE,"Valérie Bacot, les coulisses de son procès",YouTube — BFMTV,21
https://www.youtube.com/watch?v=23HDisPUTVs#comment_@aureliecaisson6946,C est 1 très bonne nouvelle pour cette fille dont la vie a été brisée elle va pouvoir ce reconstruire et reconstruire sa vie de famille  ce qui me dérange c est qu elle a quand même été jugée coupable alors qu on voit tellement de puis disant qu il faut dénoncer les violences conjugales physique ou psychologique malgré leur pubs rien ne change  la justice n aide pas les victimes  elle a eu raison de sont acte et pour moi le seul coupable c est sont bourreau bravo au courage de cette femme  ❤❤❤❤❤,,2021-06-28,10,https://www.youtube.com/watch?v=23HDisPUTVs,Valérie Bacot sort libre de son procès pour le meurtre de son mari violent,YouTube — Le Parisien,95
https://www.youtube.com/watch?v=zA3etFUNYLA#comment_@Bxsnow_12,"Ce témoignage m’a beaucoup touché. Valerie vous êtes une personne forte et courageuse. Ce que vous avez vécu n’est en rien une normalité ni de votre faute. Vous avez protégé vos enfants avant votre propre vie. Continuez à essayer de « guérir » et de tourner la page, c’est ce que vous méritez : de vivre un vie paisible. Bon courage et bonne continuation ❤",,2023-09-24,10,https://www.youtube.com/watch?v=zA3etFUNYLA,Elle tue son mari violent et proxénète : la terrible histoire de Valérie Bacot,YouTube — Tibo InShape,65
https://www.youtube.com/watch?v=tDji4J1rlIg#comment_@gangsta74110,"C'est absolument honteux, relâchez cette femme bordel, n'a-t-elle pas déjà assez subit de tourments ?
Faut-il de plus l'afficher en place publique ?
Bon dieu mais ayez un peu de décence !

Madame, je vous offre tout mon soutien, puissiez-vous ressortir libre de cette affaire, et puissiez-vous parvenir à mener une vie normale, et en paix.
Je suis sincèrement désolé de la violence que vous avez subit, ainsi que de la violence de votre traitement judiciaire et médiatique.

Courage.",,2021-06-23,10,https://www.youtube.com/watch?v=tDji4J1rlIg,"Valérie Bacot, une femme battue, jugée pour avoir tué son mari",YouTube — Le Point,79
https://www.youtube.com/watch?v=l4EYSK6xKZc#comment_@3milie911,"Merci de nous raconter cette histoire Victoria ! C'est horrible de savoir que s'il n'y avait pas de personnes comme toi, personne ne saurait ce que Valérie a subi durant toutes ces années. 
J'ai signé la pétition et j'ai hâte de voir la force que les charltonistes peuvent donner à cette pétition !",,2021-02-14,10,https://www.youtube.com/watch?v=l4EYSK6xKZc,L&#39;AFFAIRE VALÉRIE BACOT : UN MEURTRE À LA CLAYETTE,YouTube — Victoria Charlton,53
https://www.youtube.com/watch?v=wvM1BFu2-LI#comment_@maylis161280,"Ce n'est pas la soeur de Valériequi a porté plainte mais la soeur du bourreau , qui a vécu la même chose que valerie",,2021-06-21,10,https://www.youtube.com/watch?v=wvM1BFu2-LI,"Valérie Bacot : son histoire , sa vie , sa liberté. #bercrimes",YouTube — Bercrimes,24
https://www.youtube.com/watch?v=TF_7APBRN1s#comment_@martinek5169,"Je suis complètement  d'accord ! je ne suis pas sure que Valerie puisse se reconstruire ,elle est détruite  mais au moins vivre en paix .",,2021-05-14,10,https://www.youtube.com/watch?v=TF_7APBRN1s,Valérie Bacot : Doit-on la condamner lors de son procès? #bercrimes,YouTube — Bercrimes,25
https://www.youtube.com/watch?v=jTeAPlI4xUU#comment_@antoniameyer9672,"Elle était ou la famille de Valérie ?
La mère de Valérie est d une ignominie infinie.  Honte à elle.",,2022-09-17,10,https://www.youtube.com/watch?v=jTeAPlI4xUU,L’Affaire Valérie Bacot : Le meurtre au bout de l’enfer | Chroniques Criminelles,YouTube — TF1+,20
https://www.youtube.com/watch?v=1DrcFK5gk9k#comment_@oltynn,C'est de la légitime défense et encore elle a été très patiente et a eu beaucoup de courage..qu'elle soit maintenant heureuse,,2025-06-25,9,https://www.youtube.com/watch?v=1DrcFK5gk9k,Valérie Bacot : Son procès a bouleversé l’opinion publique,YouTube — Canal Crime,21
https://www.youtube.com/watch?v=1DrcFK5gk9k#comment_@jesuischretiennejesusmavie2095,"Que Dieu te guérisse ,il t'aime ...tu es en legitime défense ma chérie j'espère de tout mon cœur que toi et ta famille vous vous reconstruirez ...",,2025-06-09,9,https://www.youtube.com/watch?v=1DrcFK5gk9k,Valérie Bacot : Son procès a bouleversé l’opinion publique,YouTube — Canal Crime,27
https://www.youtube.com/watch?v=rFArRZ-5J4U#comment_@macbidulle8487,"Voilà où on en est quand l'État ne fait pas ce pour quoi il a été constitué. La toute-puissance du mari et du père est incontestable. C'est pourquoi les tyrans domestiques sont légion.
Et j'ai vu, ailleurs, des posts de personnes qui affirmaient qu'elle n'avait qu'à pas l'épouser à sa sortie de prison. On n'est pas sorti de l'auberge avec autant de méconnaissance du sujet. Ces gens-là ne savent pas ce qu'est une emprise et encore moins à quel point l'inceste (père ou beau-père c'est pareil, il s'agit du rapport de confiance et d'autorité) est destructeur et empêche la construction de soi, son autonomie. 
On nous rebat les oreilles avec, dans les divorces, la garde systématiquement confiée à la mère. Mais c'est pour la même raison, pour une vision patriarcale des choses. La mère est là pour élever, le père pour éduquer. S'il le souhaite, parce qu'il ne verse pas de pension alimentaire et ne s'occupe pas de ses enfants, tout le monde s'en fout. Mais si c'est la mère qui se comporte ainsi, quel scandale !",,2021-06-25,9,https://www.youtube.com/watch?v=rFArRZ-5J4U,Procès de Valérie Bacot : les conclusions glaçantes des experts,YouTube — Le Point,177
https://www.youtube.com/watch?v=6Uz0O5OX63o#comment_@sylvieferrari8159,"Bravo Valérie vous avez sauvé votre vie, celle de vos enfants et de bien d'autres. Ce monstre ne méritait pas de vivre ! à l'écoute du verdict j'en ai eu les larmes aux yeux.",,2025-12-03,9,https://www.youtube.com/watch?v=6Uz0O5OX63o,"Faites entrer l&#39;accusé - Valérie Bacot, la mort pour délivrance",YouTube — Faites entrer l’accusé - Officielle,34
https://www.youtube.com/watch?v=cQriCTmDNYE#comment_@corinnehorvath2519,"Bravo à toi merci pour ta force Valérie ta vecu l'horreur et tu vis l'honneur au nom de toutes ces femmes qui vivent
Ce drame.tu a fais un bon choix lucide en exécutant une telle horreur humaine.bravo sache que tu sera toujours soutenu des Dieux . merci c'est ce que j'aurais fais sans aucune
Hésitation.",,2021-06-26,9,https://www.youtube.com/watch?v=cQriCTmDNYE,"Valérie Bacot, les coulisses de son procès",YouTube — BFMTV,55
https://www.youtube.com/watch?v=23HDisPUTVs#comment_@WATT231,"Ce n'est que justice qu'une innocente soit acquittée, le vrai coupable est déjà mort, justice est rendue.",,2021-06-26,9,https://www.youtube.com/watch?v=23HDisPUTVs,Valérie Bacot sort libre de son procès pour le meurtre de son mari violent,YouTube — Le Parisien,17
https://www.youtube.com/watch?v=gd-ScjW1rpM#comment_@enoha1737,"Cette affaire est très symptomatique , car elle le signe de la faiblesse ou hypocrisie de notre société face à la peine de mort ! Vous avez une majorité d’intervenant médiatique qui considère que « cette femme n’a pas tué un homme mais à rendu un énorme service à la société» ..Je suis de cet avis , mais si je reprend cette phrase , pourquoi ne pas l’appliquer de façon légale ?  Pourquoi ne pas rendre service à la société en éliminant tout ces bourreaux et tueurs pathologiques d’humains? Car ..il est paradoxal d’accepter le meurtre de ce bourreau mais pas celui des autres , qui continuent leurs petites vies (pendant que  les  victimes , tel un tatouage resteront  marquées  jusqu’à leurs morts  ) avec une condamnation qui pourra un jour les relâcher ! ( Combien à couté  le tueur d’ENFANTS Fourniret  a notre société ?  Et le pire de tout , c’est que les impôts payés en parties par les parents des victimes ont contribué à la prise en charge de Fourniret et de tant d’autres )",,2021-06-25,9,https://www.youtube.com/watch?v=gd-ScjW1rpM,"Affaire Valérie Bacot: &quot;la victime c&#39;est Valérie, personne d&#39;autre&quot; juge le frère de Daniel Polette",YouTube — RMC,178
https://www.youtube.com/watch?v=rOyfiYptsEQ#comment_@mounluna2738,Cette femme a assez souffert dans sa vie ....il lui faut un acquittement....elle était enfant quand tout a commencé la pauvre ....moi je la soutiens....n oublions pas une chose.....elle a souffert !!!!!!,,2021-06-21,9,https://www.youtube.com/watch?v=rOyfiYptsEQ,"Début du procès de Valérie Bacot, accusée du meurtre d&#39;un mari qui la battait",YouTube — RMC,32
https://www.youtube.com/watch?v=zA3etFUNYLA#comment_@emylovely142,"Wow... quelle interview! Franchement je souhaite à Valérie de se défaire de l'image qu'elle se fait d'elle même et qu'elle  s'épanouissent un jour!
J'espère faire partit des gens qui sauront détecter des messages d'alertes de ces enfants et femmes qui subissent des injustices de la part d'enflures....",,2023-10-08,9,https://www.youtube.com/watch?v=zA3etFUNYLA,Elle tue son mari violent et proxénète : la terrible histoire de Valérie Bacot,YouTube — Tibo InShape,47
https://www.youtube.com/watch?v=zA3etFUNYLA#comment_@roxyrondel488,Je trouve que ta nouvelle direction artistique est super bien. Elle donne la parole au victimes et t’as communauté qui est jeune dois savoir ça. Bravo,,2023-09-22,9,https://www.youtube.com/watch?v=zA3etFUNYLA,Elle tue son mari violent et proxénète : la terrible histoire de Valérie Bacot,YouTube — Tibo InShape,26
https://www.youtube.com/watch?v=zA3etFUNYLA#comment_@ignisz.2734,"C'est inacceptable que le Daniel ait été condamné à seulement 4 ans de prison -et soit sorti après 2- pour le viol d'une gamine d'une dizaine d'années. Pour ça, il aurait dû être condamné à mort, ou au moins à la castration pour qu'il ne le fasse plus jamais.",,2023-09-22,9,https://www.youtube.com/watch?v=zA3etFUNYLA,Elle tue son mari violent et proxénète : la terrible histoire de Valérie Bacot,YouTube — Tibo InShape,49
https://www.youtube.com/watch?v=zA3etFUNYLA#comment_@aliceauger3645,"Je suis tellement touchée par son combat. Elle n’a absolument pas méritée ce qu’elle a vécu. Ça me fait terriblement mal au cœur de l’entendre dire que tout est de sa faute, rien n’est de sa faute. C’est un pervers, manipulateur, proxénète. Il est vraiment à vomir ce type. Elle mérite d’être en paix avec elle même. Bravo Valerie Bacot.",,2023-09-22,9,https://www.youtube.com/watch?v=zA3etFUNYLA,Elle tue son mari violent et proxénète : la terrible histoire de Valérie Bacot,YouTube — Tibo InShape,60
https://www.youtube.com/watch?v=l4EYSK6xKZc#comment_@joseetourangeau5086,"Merci pour cette vidéo ! Pauvre elle , sa mère ne l'a pas protégé du tout , elle a vécu l'enfer avec ce malade et parce qu' elle se défend , elle va encore être puni!! Je vais signer la pétition en espérant qu' elle soit comprise et qu' elle ait une peine beaucoup moins sévère !! 🙏",,2021-02-14,9,https://www.youtube.com/watch?v=l4EYSK6xKZc,L&#39;AFFAIRE VALÉRIE BACOT : UN MEURTRE À LA CLAYETTE,YouTube — Victoria Charlton,58
https://www.youtube.com/watch?v=7xOsdJh-140#comment_@helenetan889,Prions pour elle qu'elle soit acquittee et que les juges lui demandent pardon au non de l'incompétence de la societe,,2021-06-22,9,https://www.youtube.com/watch?v=7xOsdJh-140,"Affaire Bacot : &quot;C&#39;est une femme détruite&quot;, assure Nathalie Tomasini",YouTube — Europe 1,20
https://www.youtube.com/watch?v=TF_7APBRN1s#comment_@nathaliesimon6,"Valerie doit être libérée, graciée  la première fois quand son boureau a été condamné il aurait dû purger bien plus que 4 ans et  dans cette affaire la maman de Valérie est coupable et doit être condamnée elle aussi . Valérie a fait ce que bien des femmes auraient fait depuis longtemps  Sauver sa peau ainsi que celle de ses enfants ..🙏",,2021-05-16,9,https://www.youtube.com/watch?v=TF_7APBRN1s,Valérie Bacot : Doit-on la condamner lors de son procès? #bercrimes,YouTube — Bercrimes,62
https://www.youtube.com/watch?v=jTeAPlI4xUU#comment_@lydiagulizzi9063,J en a.i eu les larmes aux yeux tout au long de ce terrifiiant témoignage. Paix et heureuse vie à Valérie et à ses enfants. Merci Jacques Pradel pour ce récit.,,2022-09-24,9,https://www.youtube.com/watch?v=jTeAPlI4xUU,L’Affaire Valérie Bacot : Le meurtre au bout de l’enfer | Chroniques Criminelles,YouTube — TF1+,31
https://www.youtube.com/watch?v=1DrcFK5gk9k#comment_@Christel-xb7cy,"Valérie n'est pas une criminel ,elle a débarrasser un monstre de la planète, elle merite une médaille 🏅.",,2025-08-22,8,https://www.youtube.com/watch?v=1DrcFK5gk9k,Valérie Bacot : Son procès a bouleversé l’opinion publique,YouTube — Canal Crime,18
https://www.youtube.com/watch?v=rFArRZ-5J4U#comment_@didiers62,"Il faut aussi condamné l'ordure qui lui a fait subir ce calvaire ,même après sa mort, pour bien faire comprendre,qui était la victime  dans cette affaire .",,2021-06-25,8,https://www.youtube.com/watch?v=rFArRZ-5J4U,Procès de Valérie Bacot : les conclusions glaçantes des experts,YouTube — Le Point,27
https://www.youtube.com/watch?v=rFArRZ-5J4U#comment_@clementinecaca493,mega respect Valerie. Y a plein de mecs seul depuis longtemps qui sont gentils et ont un coeur de gens qui savent ce qu est souffrir.,,2021-06-25,8,https://www.youtube.com/watch?v=rFArRZ-5J4U,Procès de Valérie Bacot : les conclusions glaçantes des experts,YouTube — Le Point,26
https://www.youtube.com/watch?v=nwax-EdNYMA#comment_@romanesko4510,"C'est pas un meurtre c'est de la légitime défense.... Elle a prit sur elle, vécue l'enfer, et a été forcée de le voir en cellule et de d'écrire qu'elle l'aime afin de te réduire sa peine... Et de conforter la fausse thèse de l'amour des deux... Horrible... Quel courage mais quel traumas... Une mère indigne enfin elle aurait ôté sa vie à cause d'un pervert criminel.. Ou le faire arrêter.. Qui la prostituais et la fait chanter sur la vie de ses enfants... Donc légitime et traumas et psychologiquement comment tenir... Et elle savait que ses enfants risquaient en plus de passer à la casserole ou dans ses réseaux et clients.... Bref.. Acquitemenr requis pour moi ou au pire bracelet quelques mois histoire de redire on ne fait pas justice soi même...",,2026-05-24,8,https://www.youtube.com/watch?v=nwax-EdNYMA,Affaire Valérie Bacot : &quot;Pourquoi j&#39;ai tué mon mari&quot;,YouTube — Canal Crime,132
https://www.youtube.com/watch?v=zA3etFUNYLA#comment_@claravignaud8119,"Pour faire recouvrir le nom de cet enf*iré, je pense que ma tatoueuse pourrait accepter : Epure Atelier, Marie Roura.",,2023-09-22,8,https://www.youtube.com/watch?v=zA3etFUNYLA,Elle tue son mari violent et proxénète : la terrible histoire de Valérie Bacot,YouTube — Tibo InShape,20
https://www.youtube.com/watch?v=zA3etFUNYLA#comment_@merveillekalemba7842,"Salut Valérie, ton histoire m'a beaucoup touché. Personne ne mérite l'expériance que t'as eu a vivre, même pas Daniel. Ça était difficile à terminer cette video car de plus en plus tu raconter ton histoire, de plus en pus j'avais du mal à respirer. T'es très courageuse et tu peux être fière de toi.

MK.",,2023-09-23,8,https://www.youtube.com/watch?v=zA3etFUNYLA,Elle tue son mari violent et proxénète : la terrible histoire de Valérie Bacot,YouTube — Tibo InShape,55
https://www.youtube.com/watch?v=zA3etFUNYLA#comment_@lauramorena2063,"Bravo Thibault pour les contenus que tu fais. Toujours aussi intéressants et préventifs, c’est important. Valérie, vous avez un courage fou, je n’ai pas les mots..",,2023-09-30,8,https://www.youtube.com/watch?v=zA3etFUNYLA,Elle tue son mari violent et proxénète : la terrible histoire de Valérie Bacot,YouTube — Tibo InShape,26
https://www.youtube.com/watch?v=8quOTcR0mZc#comment_@wechgros2693,Valérie sache que tu as mon soutien total  je te souhaite le meilleur pour la suite gros bisous à toi et ton entourage  biz du sud de la France 😘😘😘😘😘😘😘😘,,2021-06-25,8,https://www.youtube.com/watch?v=8quOTcR0mZc,"Valérie Bacot: &quot;Je ne ne suis pas soulagée, mais vidée mentalement et physiquement&quot;",YouTube — BFMTV,30
https://www.youtube.com/watch?v=l4EYSK6xKZc#comment_@passionquebecetdecouvertes3370,Cette histoire est très émouvante . J'ai à mon tour signé la pétition pour contribuer à mon soutien car elle ne mérite pas d'aller en prison après cette triste vie qu'elle a subit . Mais je reste confiant en la justice française en espérant  qu'elle vive en liberté et en paix . à bientôt,,2021-02-14,8,https://www.youtube.com/watch?v=l4EYSK6xKZc,L&#39;AFFAIRE VALÉRIE BACOT : UN MEURTRE À LA CLAYETTE,YouTube — Victoria Charlton,54
https://www.youtube.com/watch?v=wvM1BFu2-LI#comment_@corinne6205,"En un sens, plus que Sauvage, cette affaire me rappelle celle de Lydia Gouardo (le meurtre en moins). Je suis assez d'accord avec ton analyse. La seule chose que je ne parviens pas à comprendre, mais qui s'explique certainement par l'emprise psychologique, le désintérêt total de la mère, l'inaction des services sociaux, c'est qu'elle se soit mariée avec lui. Ce point là me dépasse un peu. Après, quand tu l'entends s'exprimer, tu sens qu'elle a de grosses carences affectives et éducatives. Je pense que la condamner à une peine qui correspond au temps qu'elle a déjà été incarcérée et (ou) à du sursis serait une juste peine.",,2021-06-21,8,https://www.youtube.com/watch?v=wvM1BFu2-LI,"Valérie Bacot : son histoire , sa vie , sa liberté. #bercrimes",YouTube — Bercrimes,107
https://www.youtube.com/watch?v=rFArRZ-5J4U#comment_@michelrobert6886,defaillance de la police et de la justice elle n avait pas d autre solution elle doit etre acquittee elle a sauve sa fille,,2021-06-25,7,https://www.youtube.com/watch?v=rFArRZ-5J4U,Procès de Valérie Bacot : les conclusions glaçantes des experts,YouTube — Le Point,24
